ImageId,Target,image_path,fold,label
Id_qc8skwrkmk.png,0.0,data/Id_qc8skwrkmk.png,1,
Id_ycz2o41v8k.png,22.0,data/Id_ycz2o41v8k.png,2,
Id_sstf9ohic1.png,18.0,data/Id_sstf9ohic1.png,3,
Id_c8xfvox00q.png,1.0,data/Id_c8xfvox00q.png,4,
Id_8s3bwnld41.png,0.0,data/Id_8s3bwnld41.png,0,
Id_et61qyyow7.png,0.0,data/Id_et61qyyow7.png,1,
Id_mef2oyaz0z.png,1.0,data/Id_mef2oyaz0z.png,2,
Id_lkf31dyx2r.png,0.0,data/Id_lkf31dyx2r.png,3,
Id_wp4gal5zpc.png,3.0,data/Id_wp4gal5zpc.png,4,
Id_n4k9l6td3i.png,0.0,data/Id_n4k9l6td3i.png,0,
Id_51dwala2rc.png,0.0,data/Id_51dwala2rc.png,1,
Id_2ccxkgy3er.png,17.0,data/Id_2ccxkgy3er.png,2,
Id_s295f90jby.png,9.0,data/Id_s295f90jby.png,3,
Id_1iw9vvmlf0.png,19.0,data/Id_1iw9vvmlf0.png,4,
Id_tvu07yqrrk.png,14.0,data/Id_tvu07yqrrk.png,0,
Id_gdq1ono1yl.png,1.0,data/Id_gdq1ono1yl.png,1,1.0
Id_qht12ufakj.png,37.0,data/Id_qht12ufakj.png,2,
Id_dqw6kqfvp0.png,1.0,data/Id_dqw6kqfvp0.png,3,
Id_nvv9150e22.png,0.0,data/Id_nvv9150e22.png,4,
Id_5610fjah0a.png,44.0,data/Id_5610fjah0a.png,0,
Id_k155ugq5uk.png,0.0,data/Id_k155ugq5uk.png,1,
Id_iidta3u5sg.png,4.0,data/Id_iidta3u5sg.png,2,
Id_byy259hpor.png,0.0,data/Id_byy259hpor.png,3,
Id_mj1cmmcnga.png,0.0,data/Id_mj1cmmcnga.png,4,
Id_yyj7m6zbcn.png,0.0,data/Id_yyj7m6zbcn.png,0,
Id_7fmg7lywlr.png,28.0,data/Id_7fmg7lywlr.png,1,
Id_3m0wdpq3p0.png,0.0,data/Id_3m0wdpq3p0.png,2,
Id_6cz9t2r4qb.png,45.0,data/Id_6cz9t2r4qb.png,3,
Id_2i7afapvls.png,0.0,data/Id_2i7afapvls.png,4,
Id_b4rcy6la6l.png,38.0,data/Id_b4rcy6la6l.png,0,
Id_d3vcj2t8p5.png,0.0,data/Id_d3vcj2t8p5.png,1,
Id_q74572am0k.png,6.0,data/Id_q74572am0k.png,2,
Id_cnr2r5a58d.png,0.0,data/Id_cnr2r5a58d.png,3,
Id_5k4flyu1nr.png,6.0,data/Id_5k4flyu1nr.png,4,
Id_e9zzjl61un.png,34.0,data/Id_e9zzjl61un.png,0,
Id_3s5glv0w83.png,0.0,data/Id_3s5glv0w83.png,1,
Id_ctrzwulvsr.png,0.0,data/Id_ctrzwulvsr.png,2,
Id_kd9m5eoeuf.png,14.0,data/Id_kd9m5eoeuf.png,3,
Id_tbm9kk3jr1.png,19.0,data/Id_tbm9kk3jr1.png,4,19.0
Id_ibrflyue8t.png,38.0,data/Id_ibrflyue8t.png,0,
Id_j9v4un7na5.png,38.0,data/Id_j9v4un7na5.png,1,
Id_x9nq7o12lm.png,16.0,data/Id_x9nq7o12lm.png,2,
Id_reye25jo1d.png,51.0,data/Id_reye25jo1d.png,3,
Id_kdaazxcwxd.png,0.0,data/Id_kdaazxcwxd.png,4,
Id_or27ugjvr4.png,0.0,data/Id_or27ugjvr4.png,0,
Id_6tks619gfu.png,0.0,data/Id_6tks619gfu.png,1,
Id_d6ak51epwv.png,1.0,data/Id_d6ak51epwv.png,2,
Id_khqv7uqb0o.png,41.0,data/Id_khqv7uqb0o.png,3,
Id_3muajfbsnx.png,9.0,data/Id_3muajfbsnx.png,4,
Id_uwen0gha08.png,0.0,data/Id_uwen0gha08.png,0,
Id_n2jgjb3uzj.png,39.0,data/Id_n2jgjb3uzj.png,1,
Id_upi0qqwzsy.png,0.0,data/Id_upi0qqwzsy.png,2,
Id_uw6v6i4pcv.png,9.0,data/Id_uw6v6i4pcv.png,3,
Id_0ofne8l20l.png,0.0,data/Id_0ofne8l20l.png,4,
Id_nm4bhbv93t.png,24.0,data/Id_nm4bhbv93t.png,0,
Id_rcnmwbdmwz.png,15.0,data/Id_rcnmwbdmwz.png,1,
Id_3ewrj8z3f4.png,1.0,data/Id_3ewrj8z3f4.png,2,
Id_65mz45zv1b.png,1.0,data/Id_65mz45zv1b.png,3,
Id_b3n77uiab5.png,13.0,data/Id_b3n77uiab5.png,4,
Id_6d1cb8clrz.png,0.0,data/Id_6d1cb8clrz.png,0,
Id_ktgiy2ht80.png,14.0,data/Id_ktgiy2ht80.png,1,
Id_p8de92ld9b.png,0.0,data/Id_p8de92ld9b.png,2,
Id_weiyovowsu.png,0.0,data/Id_weiyovowsu.png,3,
Id_1z2vrulnga.png,13.0,data/Id_1z2vrulnga.png,4,
Id_vacfjw34f0.png,20.0,data/Id_vacfjw34f0.png,0,
Id_cgqt5660r3.png,0.0,data/Id_cgqt5660r3.png,1,
Id_aye79dva62.png,0.0,data/Id_aye79dva62.png,2,
Id_g5n5x1loc1.png,0.0,data/Id_g5n5x1loc1.png,3,
Id_o5e6sf5xwn.png,6.0,data/Id_o5e6sf5xwn.png,4,
Id_gz421l7jv3.png,0.0,data/Id_gz421l7jv3.png,0,
Id_zxenkgojcu.png,18.0,data/Id_zxenkgojcu.png,1,
Id_u1cltb1btv.png,34.0,data/Id_u1cltb1btv.png,2,
Id_bi7ea0840s.png,17.0,data/Id_bi7ea0840s.png,3,
Id_x8yroywbmg.png,0.0,data/Id_x8yroywbmg.png,4,
Id_4a86knvyu3.png,2.0,data/Id_4a86knvyu3.png,0,
Id_h0f091di0y.png,7.0,data/Id_h0f091di0y.png,1,7.0
Id_t8t4970o4w.png,21.0,data/Id_t8t4970o4w.png,2,
Id_jst60rg208.png,0.0,data/Id_jst60rg208.png,3,
Id_vjusyuv357.png,0.0,data/Id_vjusyuv357.png,4,
Id_hr81r0uoiw.png,0.0,data/Id_hr81r0uoiw.png,0,
Id_5rzz2lsy37.png,15.0,data/Id_5rzz2lsy37.png,1,
Id_v9r8pjvz2q.png,18.0,data/Id_v9r8pjvz2q.png,2,
Id_6o8vhauhch.png,0.0,data/Id_6o8vhauhch.png,3,
Id_1rd9l80ner.png,0.0,data/Id_1rd9l80ner.png,4,
Id_wv871iutzq.png,11.0,data/Id_wv871iutzq.png,0,
Id_q0tcjxtf4s.png,7.0,data/Id_q0tcjxtf4s.png,1,
Id_dh9xlkgn2p.png,41.0,data/Id_dh9xlkgn2p.png,2,
Id_78wi08xuvl.png,11.0,data/Id_78wi08xuvl.png,3,
Id_k4kx52yn7z.png,10.0,data/Id_k4kx52yn7z.png,4,
Id_tntt9jvqty.png,39.0,data/Id_tntt9jvqty.png,0,
Id_n50ncai973.png,43.0,data/Id_n50ncai973.png,1,
Id_q84n1hm12t.png,0.0,data/Id_q84n1hm12t.png,2,
Id_jt3yqifs64.png,0.0,data/Id_jt3yqifs64.png,3,
Id_09kzew4giw.png,11.0,data/Id_09kzew4giw.png,4,
Id_rmyuist8si.png,23.0,data/Id_rmyuist8si.png,0,
Id_j3ofwh81b0.png,6.0,data/Id_j3ofwh81b0.png,1,
Id_omjyjw7h7a.png,0.0,data/Id_omjyjw7h7a.png,2,
Id_9n9i6npmjl.png,11.0,data/Id_9n9i6npmjl.png,3,11.0
Id_g3rijkc9xg.png,18.0,data/Id_g3rijkc9xg.png,4,
Id_5zd6zddgc9.png,0.0,data/Id_5zd6zddgc9.png,0,
Id_swvban6xwq.png,7.0,data/Id_swvban6xwq.png,1,
Id_ixcbp5b6rl.png,33.0,data/Id_ixcbp5b6rl.png,2,33.0
Id_xi61ipimpj.png,7.0,data/Id_xi61ipimpj.png,3,7.0
Id_qddrmsaofx.png,0.0,data/Id_qddrmsaofx.png,4,
Id_qup7rfcqpq.png,3.0,data/Id_qup7rfcqpq.png,0,
Id_sai9ejdq8s.png,23.0,data/Id_sai9ejdq8s.png,1,
Id_m9tbibx4cf.png,37.0,data/Id_m9tbibx4cf.png,2,
Id_lcvo5s4zvf.png,41.0,data/Id_lcvo5s4zvf.png,3,
Id_68bhzbsxrn.png,16.0,data/Id_68bhzbsxrn.png,4,
Id_986f3ksckj.png,7.0,data/Id_986f3ksckj.png,0,
Id_w2s8iste6j.png,0.0,data/Id_w2s8iste6j.png,1,
Id_2fzimt0lht.png,4.0,data/Id_2fzimt0lht.png,2,
Id_9tu3kf48hy.png,0.0,data/Id_9tu3kf48hy.png,3,
Id_lafcb677ju.png,0.0,data/Id_lafcb677ju.png,4,
Id_dkt5b30zuy.png,0.0,data/Id_dkt5b30zuy.png,0,
Id_3ejxwt3bie.png,46.0,data/Id_3ejxwt3bie.png,1,
Id_gldgn7o3du.png,0.0,data/Id_gldgn7o3du.png,2,
Id_x0oq73n2xs.png,8.0,data/Id_x0oq73n2xs.png,3,
Id_jc5488pqvk.png,0.0,data/Id_jc5488pqvk.png,4,
Id_ls4onlu9ie.png,1.0,data/Id_ls4onlu9ie.png,0,
Id_gl8v651o0c.png,0.0,data/Id_gl8v651o0c.png,1,
Id_qdc58dcku1.png,3.0,data/Id_qdc58dcku1.png,2,
Id_mxitflvwh4.png,1.0,data/Id_mxitflvwh4.png,3,
Id_bb40q6qacw.png,31.0,data/Id_bb40q6qacw.png,4,
Id_9fdzbqax3q.png,0.0,data/Id_9fdzbqax3q.png,0,
Id_6apk5cr0cp.png,44.0,data/Id_6apk5cr0cp.png,1,
Id_do8wbw2zkw.png,33.0,data/Id_do8wbw2zkw.png,2,
Id_tn748l5k57.png,38.0,data/Id_tn748l5k57.png,3,38.0
Id_u45dpub99b.png,19.0,data/Id_u45dpub99b.png,4,19.0
Id_gd3dkrjz62.png,2.0,data/Id_gd3dkrjz62.png,0,
Id_bi4tr4gjfc.png,0.0,data/Id_bi4tr4gjfc.png,1,
Id_79okd8gux6.png,16.0,data/Id_79okd8gux6.png,2,
Id_v1x245gjn5.png,0.0,data/Id_v1x245gjn5.png,3,
Id_1kq4f4z6rn.png,0.0,data/Id_1kq4f4z6rn.png,4,
Id_d7vfywkvzx.png,0.0,data/Id_d7vfywkvzx.png,0,
Id_ux7skikfni.png,8.0,data/Id_ux7skikfni.png,1,
Id_p4eon6cxwz.png,2.0,data/Id_p4eon6cxwz.png,2,
Id_fsrs1f44rc.png,41.0,data/Id_fsrs1f44rc.png,3,
Id_4nuo9gc80n.png,11.0,data/Id_4nuo9gc80n.png,4,11.0
Id_w9h2yslxg4.png,17.0,data/Id_w9h2yslxg4.png,0,
Id_l19z2cmftz.png,10.0,data/Id_l19z2cmftz.png,1,
Id_paibv7z8u5.png,1.0,data/Id_paibv7z8u5.png,2,
Id_6xgij9lx9v.png,11.0,data/Id_6xgij9lx9v.png,3,
Id_a20muw94ut.png,41.0,data/Id_a20muw94ut.png,4,
Id_393sfwzh3o.png,0.0,data/Id_393sfwzh3o.png,0,
Id_cvjkhjnwu8.png,41.0,data/Id_cvjkhjnwu8.png,1,
Id_rkm6vwm0md.png,24.0,data/Id_rkm6vwm0md.png,2,
Id_dmnfi1lguz.png,0.0,data/Id_dmnfi1lguz.png,3,
Id_bidbjhpbg5.png,34.0,data/Id_bidbjhpbg5.png,4,
Id_8ljruiaax8.png,0.0,data/Id_8ljruiaax8.png,0,
Id_3a5y0evskg.png,3.0,data/Id_3a5y0evskg.png,1,
Id_smh80swb1j.png,18.0,data/Id_smh80swb1j.png,2,
Id_1ddjbz7cdh.png,0.0,data/Id_1ddjbz7cdh.png,3,
Id_h41ux75oso.png,0.0,data/Id_h41ux75oso.png,4,
Id_scf4jxhlfg.png,33.0,data/Id_scf4jxhlfg.png,0,33.0
Id_scykxlfvif.png,40.0,data/Id_scykxlfvif.png,1,40.0
Id_bwvlh29pso.png,0.0,data/Id_bwvlh29pso.png,2,
Id_y8dylvgxnf.png,43.0,data/Id_y8dylvgxnf.png,3,
Id_zgy0vi8wgh.png,7.0,data/Id_zgy0vi8wgh.png,4,
Id_85mqcl8fy6.png,0.0,data/Id_85mqcl8fy6.png,0,
Id_3zg134nsvn.png,7.0,data/Id_3zg134nsvn.png,1,
Id_93yhdiup2a.png,0.0,data/Id_93yhdiup2a.png,2,
Id_0qmnyleshm.png,0.0,data/Id_0qmnyleshm.png,3,
Id_3ntd254dz6.png,0.0,data/Id_3ntd254dz6.png,4,
Id_dw0kux88kq.png,1.0,data/Id_dw0kux88kq.png,0,
Id_1205g44ocw.png,0.0,data/Id_1205g44ocw.png,1,
Id_ubqbezai2q.png,8.0,data/Id_ubqbezai2q.png,2,
Id_wlqczihbv1.png,26.0,data/Id_wlqczihbv1.png,3,26.0
Id_jfonasdcun.png,0.0,data/Id_jfonasdcun.png,4,
Id_ewrxaqs874.png,0.0,data/Id_ewrxaqs874.png,0,
Id_z5qp45hj26.png,14.0,data/Id_z5qp45hj26.png,1,
Id_ynver6yr0f.png,0.0,data/Id_ynver6yr0f.png,2,
Id_f2uj5a5mae.png,37.0,data/Id_f2uj5a5mae.png,3,
Id_lu6605090z.png,0.0,data/Id_lu6605090z.png,4,
Id_cssulevtgy.png,22.0,data/Id_cssulevtgy.png,0,
Id_9icvjn29uu.png,0.0,data/Id_9icvjn29uu.png,1,
Id_3huvh5qp1z.png,38.0,data/Id_3huvh5qp1z.png,2,
Id_2r36mdzloe.png,14.0,data/Id_2r36mdzloe.png,3,
Id_ljk252px4f.png,0.0,data/Id_ljk252px4f.png,4,
Id_4kifz8yvzy.png,2.0,data/Id_4kifz8yvzy.png,0,
Id_ukchyb8q8w.png,16.0,data/Id_ukchyb8q8w.png,1,16.0
Id_98c5bzuiok.png,16.0,data/Id_98c5bzuiok.png,2,
Id_ymekogz8vx.png,11.0,data/Id_ymekogz8vx.png,3,
Id_qenomdgxip.png,0.0,data/Id_qenomdgxip.png,4,
Id_ih8adnya56.png,43.0,data/Id_ih8adnya56.png,0,
Id_mxged1v0uk.png,12.0,data/Id_mxged1v0uk.png,1,
Id_h861timk2w.png,0.0,data/Id_h861timk2w.png,2,
Id_g354d1oovk.png,0.0,data/Id_g354d1oovk.png,3,
Id_acyvlyoygk.png,0.0,data/Id_acyvlyoygk.png,4,
Id_km8l653epd.png,13.0,data/Id_km8l653epd.png,0,
Id_pggsezx42q.png,42.0,data/Id_pggsezx42q.png,1,
Id_98k8osbnwx.png,6.0,data/Id_98k8osbnwx.png,2,
Id_6eyyo00sxr.png,0.0,data/Id_6eyyo00sxr.png,3,
Id_ihfar6fu9k.png,18.0,data/Id_ihfar6fu9k.png,4,
Id_gzcllbmiog.png,0.0,data/Id_gzcllbmiog.png,0,
Id_i4l5chsvnq.png,0.0,data/Id_i4l5chsvnq.png,1,
Id_50fufqy1my.png,43.0,data/Id_50fufqy1my.png,2,
Id_f9j0hhkyxy.png,0.0,data/Id_f9j0hhkyxy.png,3,
Id_q7zj4d6k01.png,4.0,data/Id_q7zj4d6k01.png,4,
Id_0ym4kdtczk.png,4.0,data/Id_0ym4kdtczk.png,0,
Id_tqm8dx8y6h.png,3.0,data/Id_tqm8dx8y6h.png,1,
Id_p05hn45eys.png,25.0,data/Id_p05hn45eys.png,2,
Id_bfpmfcjeiu.png,11.0,data/Id_bfpmfcjeiu.png,3,
Id_0whobrrl6r.png,0.0,data/Id_0whobrrl6r.png,4,
Id_uvet69cccc.png,0.0,data/Id_uvet69cccc.png,0,
Id_ek72lecubs.png,0.0,data/Id_ek72lecubs.png,1,
Id_kx60b4dgn2.png,13.0,data/Id_kx60b4dgn2.png,2,13.0
Id_dh5cwacekd.png,0.0,data/Id_dh5cwacekd.png,3,
Id_fr152y7sqg.png,0.0,data/Id_fr152y7sqg.png,4,
Id_u3beew4l0x.png,15.0,data/Id_u3beew4l0x.png,0,
Id_bynswca324.png,13.0,data/Id_bynswca324.png,1,
Id_ocqhlwd15r.png,32.0,data/Id_ocqhlwd15r.png,2,
Id_qbtq8opz68.png,30.0,data/Id_qbtq8opz68.png,3,
Id_jpop8eyyz7.png,20.0,data/Id_jpop8eyyz7.png,4,
Id_7k03vxgkg9.png,44.0,data/Id_7k03vxgkg9.png,0,
Id_2eey6p52ic.png,19.0,data/Id_2eey6p52ic.png,1,
Id_ff6lwr3b5h.png,8.0,data/Id_ff6lwr3b5h.png,2,
Id_kzuy1er5jm.png,33.0,data/Id_kzuy1er5jm.png,3,33.0
Id_lvpdpvxwgf.png,0.0,data/Id_lvpdpvxwgf.png,4,
Id_inbdjzzpjm.png,0.0,data/Id_inbdjzzpjm.png,0,
Id_cfcsuxgsvd.png,31.0,data/Id_cfcsuxgsvd.png,1,
Id_ol91jcpfe0.png,0.0,data/Id_ol91jcpfe0.png,2,
Id_owtor3hpz3.png,0.0,data/Id_owtor3hpz3.png,3,
Id_vel0quddlt.png,16.0,data/Id_vel0quddlt.png,4,
Id_xew6yud5wl.png,0.0,data/Id_xew6yud5wl.png,0,
Id_0njatkps0p.png,0.0,data/Id_0njatkps0p.png,1,
Id_c90hok9ay9.png,3.0,data/Id_c90hok9ay9.png,2,
Id_haeidgw7cl.png,0.0,data/Id_haeidgw7cl.png,3,
Id_itfru0lk6g.png,0.0,data/Id_itfru0lk6g.png,4,
Id_rzee2nx41h.png,0.0,data/Id_rzee2nx41h.png,0,
Id_4vyr5exoyx.png,21.0,data/Id_4vyr5exoyx.png,1,
Id_1ejmezc4bk.png,0.0,data/Id_1ejmezc4bk.png,2,
Id_5ki72j9543.png,0.0,data/Id_5ki72j9543.png,3,
Id_dbk9ujmeru.png,16.0,data/Id_dbk9ujmeru.png,4,
Id_9qzg2hlpdt.png,14.0,data/Id_9qzg2hlpdt.png,0,
Id_qner7jp4ku.png,0.0,data/Id_qner7jp4ku.png,1,
Id_frp7ahoak9.png,15.0,data/Id_frp7ahoak9.png,2,
Id_dh00b7w3vv.png,0.0,data/Id_dh00b7w3vv.png,3,
Id_pk6dp874ve.png,0.0,data/Id_pk6dp874ve.png,4,
Id_fzoltkv3bk.png,23.0,data/Id_fzoltkv3bk.png,0,
Id_guo10m5v20.png,10.0,data/Id_guo10m5v20.png,1,
Id_5dlep3eguy.png,18.0,data/Id_5dlep3eguy.png,2,
Id_kydu34z6t1.png,33.0,data/Id_kydu34z6t1.png,3,
Id_edmdmhv4by.png,0.0,data/Id_edmdmhv4by.png,4,
Id_ij9vjf8kuc.png,0.0,data/Id_ij9vjf8kuc.png,0,
Id_dkvn0x232x.png,0.0,data/Id_dkvn0x232x.png,1,
Id_crvo4mua2v.png,6.0,data/Id_crvo4mua2v.png,2,
Id_pnjtzn0v64.png,14.0,data/Id_pnjtzn0v64.png,3,
Id_uvf4p57d0v.png,0.0,data/Id_uvf4p57d0v.png,4,
Id_gdjtrwpqu1.png,4.0,data/Id_gdjtrwpqu1.png,0,
Id_kijhpp5di3.png,31.0,data/Id_kijhpp5di3.png,1,
Id_s3qsltkowq.png,1.0,data/Id_s3qsltkowq.png,2,
Id_iwoumdliwh.png,0.0,data/Id_iwoumdliwh.png,3,
Id_mv42hma7ww.png,0.0,data/Id_mv42hma7ww.png,4,
Id_07obmasa8i.png,1.0,data/Id_07obmasa8i.png,0,
Id_hrgdbe9a3j.png,14.0,data/Id_hrgdbe9a3j.png,1,
Id_ag6w8ja0zr.png,16.0,data/Id_ag6w8ja0zr.png,2,
Id_8xuqs2ut71.png,35.0,data/Id_8xuqs2ut71.png,3,
Id_5zc93klzqs.png,14.0,data/Id_5zc93klzqs.png,4,
Id_c5z7c587xo.png,0.0,data/Id_c5z7c587xo.png,0,
Id_qv0gp2bl1k.png,0.0,data/Id_qv0gp2bl1k.png,1,
Id_pxrfu62pv6.png,0.0,data/Id_pxrfu62pv6.png,2,
Id_85992p4se2.png,15.0,data/Id_85992p4se2.png,3,15.0
Id_hnn2y49oqn.png,0.0,data/Id_hnn2y49oqn.png,4,
Id_rlzhu5yvmo.png,40.0,data/Id_rlzhu5yvmo.png,0,
Id_6uxtmrqmm9.png,8.0,data/Id_6uxtmrqmm9.png,1,
Id_aonaucjujl.png,11.0,data/Id_aonaucjujl.png,2,11.0
Id_9237lr5zyt.png,16.0,data/Id_9237lr5zyt.png,3,
Id_4t6zujh39m.png,0.0,data/Id_4t6zujh39m.png,4,
Id_tr80fg3t4h.png,22.0,data/Id_tr80fg3t4h.png,0,
Id_vjs2vl1qsl.png,0.0,data/Id_vjs2vl1qsl.png,1,
Id_p0j1woya3w.png,0.0,data/Id_p0j1woya3w.png,2,
Id_sdnqx3jmje.png,0.0,data/Id_sdnqx3jmje.png,3,
Id_i2mr0i6c5h.png,38.0,data/Id_i2mr0i6c5h.png,4,
Id_0ltd2qbeun.png,0.0,data/Id_0ltd2qbeun.png,0,
Id_bpmg13r1p4.png,0.0,data/Id_bpmg13r1p4.png,1,
Id_753ecc4ui0.png,18.0,data/Id_753ecc4ui0.png,2,
Id_oduyjma8cc.png,8.0,data/Id_oduyjma8cc.png,3,
Id_g9ydpjtaiu.png,1.0,data/Id_g9ydpjtaiu.png,4,
Id_gfufe7503p.png,0.0,data/Id_gfufe7503p.png,0,
Id_fejcuyvefp.png,0.0,data/Id_fejcuyvefp.png,1,
Id_7m2i35lkms.png,0.0,data/Id_7m2i35lkms.png,2,
Id_4psy0iwtv9.png,14.0,data/Id_4psy0iwtv9.png,3,
Id_b9yxjwsjk8.png,17.0,data/Id_b9yxjwsjk8.png,4,
Id_ii0m3vk0xi.png,0.0,data/Id_ii0m3vk0xi.png,0,
Id_dabpx5hrum.png,0.0,data/Id_dabpx5hrum.png,1,
Id_zuso74o7uj.png,35.0,data/Id_zuso74o7uj.png,2,
Id_wjp92pnr4v.png,3.0,data/Id_wjp92pnr4v.png,3,
Id_l783zv1s03.png,48.0,data/Id_l783zv1s03.png,4,
Id_7jxavred9p.png,41.0,data/Id_7jxavred9p.png,0,
Id_cyn0yztl84.png,0.0,data/Id_cyn0yztl84.png,1,
Id_sy0kgwc8zv.png,0.0,data/Id_sy0kgwc8zv.png,2,
Id_pvr25kmt4m.png,12.0,data/Id_pvr25kmt4m.png,3,
Id_tr1a0m14ux.png,12.0,data/Id_tr1a0m14ux.png,4,
Id_es5ma9zfee.png,0.0,data/Id_es5ma9zfee.png,0,
Id_ow16iibhj7.png,0.0,data/Id_ow16iibhj7.png,1,
Id_jhsp1ihc12.png,6.0,data/Id_jhsp1ihc12.png,2,
Id_vwuykgap41.png,8.0,data/Id_vwuykgap41.png,3,
Id_im89yzfi9n.png,38.0,data/Id_im89yzfi9n.png,4,
Id_zdy5uuiwxu.png,0.0,data/Id_zdy5uuiwxu.png,0,
Id_n8ayzhqlq8.png,9.0,data/Id_n8ayzhqlq8.png,1,
Id_iywex4brbu.png,37.0,data/Id_iywex4brbu.png,2,
Id_6dzw2wqzg0.png,38.0,data/Id_6dzw2wqzg0.png,3,
Id_baig31fiqx.png,8.0,data/Id_baig31fiqx.png,4,
Id_3jr0bjr7nk.png,26.0,data/Id_3jr0bjr7nk.png,0,
Id_z8dtwriwnn.png,0.0,data/Id_z8dtwriwnn.png,1,
Id_5u2g694l80.png,0.0,data/Id_5u2g694l80.png,2,
Id_hmcnf15rll.png,5.0,data/Id_hmcnf15rll.png,3,5.0
Id_9xv3l6rc2t.png,1.0,data/Id_9xv3l6rc2t.png,4,
Id_22xfi1undd.png,0.0,data/Id_22xfi1undd.png,0,
Id_gw4eltpn7t.png,7.0,data/Id_gw4eltpn7t.png,1,
Id_s1ck6aa6ml.png,11.0,data/Id_s1ck6aa6ml.png,2,
Id_trq372hf7n.png,0.0,data/Id_trq372hf7n.png,3,
Id_xvppo2lqnd.png,32.0,data/Id_xvppo2lqnd.png,4,
Id_7kg7xl6n1b.png,0.0,data/Id_7kg7xl6n1b.png,0,
Id_sj0d8scvqs.png,20.0,data/Id_sj0d8scvqs.png,1,
Id_97fltacvy0.png,12.0,data/Id_97fltacvy0.png,2,
Id_fbth1w9nl4.png,39.0,data/Id_fbth1w9nl4.png,3,
Id_6m9n5grp1z.png,24.0,data/Id_6m9n5grp1z.png,4,
Id_y14oggilah.png,0.0,data/Id_y14oggilah.png,0,
Id_c3akoc0gt3.png,0.0,data/Id_c3akoc0gt3.png,1,
Id_3bwz5ixt9i.png,0.0,data/Id_3bwz5ixt9i.png,2,
Id_al9h12tl9z.png,21.0,data/Id_al9h12tl9z.png,3,
Id_yhsyh96szk.png,0.0,data/Id_yhsyh96szk.png,4,
Id_a84xiv9bph.png,34.0,data/Id_a84xiv9bph.png,0,
Id_bwukzsnahh.png,14.0,data/Id_bwukzsnahh.png,1,
Id_ag2vwkqot3.png,0.0,data/Id_ag2vwkqot3.png,2,
Id_18xe6zvvxm.png,0.0,data/Id_18xe6zvvxm.png,3,
Id_32i1fdq8kd.png,0.0,data/Id_32i1fdq8kd.png,4,
Id_9zwh4k4nki.png,0.0,data/Id_9zwh4k4nki.png,0,
Id_kdutru3u2s.png,16.0,data/Id_kdutru3u2s.png,1,
Id_j5hvl5uo1l.png,37.0,data/Id_j5hvl5uo1l.png,2,
Id_dconqtjymz.png,0.0,data/Id_dconqtjymz.png,3,
Id_jexumaek7d.png,0.0,data/Id_jexumaek7d.png,4,
Id_9bz0hswydo.png,18.0,data/Id_9bz0hswydo.png,0,
Id_7mxvqd6j23.png,0.0,data/Id_7mxvqd6j23.png,1,
Id_kc0mwqivli.png,10.0,data/Id_kc0mwqivli.png,2,
Id_2goic5xoft.png,50.0,data/Id_2goic5xoft.png,3,50.0
Id_k1gzf9l5rx.png,0.0,data/Id_k1gzf9l5rx.png,4,
Id_wrrldooerd.png,0.0,data/Id_wrrldooerd.png,0,
Id_xy42tg4p56.png,0.0,data/Id_xy42tg4p56.png,1,
Id_gf1n48adc2.png,0.0,data/Id_gf1n48adc2.png,2,
Id_vj6jthxdgf.png,2.0,data/Id_vj6jthxdgf.png,3,
Id_n2rxjcuyc5.png,2.0,data/Id_n2rxjcuyc5.png,4,
Id_bwvajl5pwk.png,18.0,data/Id_bwvajl5pwk.png,0,
Id_t5fbxke85t.png,0.0,data/Id_t5fbxke85t.png,1,
Id_moig2sglgf.png,0.0,data/Id_moig2sglgf.png,2,
Id_eaegcvaaex.png,0.0,data/Id_eaegcvaaex.png,3,
Id_7b67hvy7rm.png,18.0,data/Id_7b67hvy7rm.png,4,18.0
Id_sulzwyu734.png,0.0,data/Id_sulzwyu734.png,0,
Id_yv247tu2qr.png,17.0,data/Id_yv247tu2qr.png,1,17.0
Id_xyxdh86e5b.png,0.0,data/Id_xyxdh86e5b.png,2,
Id_8cl62l3ftd.png,0.0,data/Id_8cl62l3ftd.png,3,
Id_ftj4gykp9i.png,2.0,data/Id_ftj4gykp9i.png,4,
Id_p1mgqky82m.png,0.0,data/Id_p1mgqky82m.png,0,
Id_hh1vsx4b1b.png,7.0,data/Id_hh1vsx4b1b.png,1,7.0
Id_pbl45vxbht.png,36.0,data/Id_pbl45vxbht.png,2,
Id_n2ultdf0so.png,0.0,data/Id_n2ultdf0so.png,3,
Id_hv4kkt3p9s.png,0.0,data/Id_hv4kkt3p9s.png,4,
Id_o3byj5vrra.png,0.0,data/Id_o3byj5vrra.png,0,
Id_3jjjvhxp7n.png,16.0,data/Id_3jjjvhxp7n.png,1,
Id_vb60aaklsg.png,0.0,data/Id_vb60aaklsg.png,2,
Id_im3u9mbt8h.png,8.0,data/Id_im3u9mbt8h.png,3,8.0
Id_fpvxdjk9kv.png,18.0,data/Id_fpvxdjk9kv.png,4,
Id_hfu50s4xqe.png,12.0,data/Id_hfu50s4xqe.png,0,
Id_130zzd5elm.png,0.0,data/Id_130zzd5elm.png,1,
Id_1jxgy135lg.png,13.0,data/Id_1jxgy135lg.png,2,
Id_v5so0ugjl8.png,0.0,data/Id_v5so0ugjl8.png,3,
